COMID,Lat,Lon,Elev_m
200325,-12.41653611099997,135.33611102300006,0.0
200326,-12.364620254999977,131.6278622540001,0.0
200327,-12.433418439999969,131.6462040660001,0.0
200328,-12.431063562999952,135.9345387950001,0.0
200329,-12.390469308999968,135.1254008080001,0.0
200330,-12.431096357999934,132.7222201630001,0.0
200331,-12.417984554999975,132.84047707500008,0.0
200332,-12.427561706999938,135.4260429730001,0.0
200333,-12.443472769999971,135.91514458100005,0.0
200334,-12.433251335999955,131.2674464380001,0.0
200335,-12.446874983999976,133.39895832500008,0.0
200336,-12.44874998299997,136.79208332400003,0.0
200337,-12.345698727999945,131.3685671620001,0.0
200338,-12.426696971999945,136.4362717990001,0.0
200339,-12.420236504999934,132.86338505700007,0.0
200340,-12.441593932999979,135.02920918100006,0.0
200341,-12.451564196999982,132.87833169100008,0.0
200342,-12.426162689999956,141.68508051300012,0.0
200343,-12.423628479999934,132.407023728,0.0
200344,-12.39592182399997,142.59074530500004,0.0
200345,-12.433753347999982,142.65594154400003,0.0
200346,-12.437100893999968,132.46735507200003,0.0
200347,-12.451839850999932,142.59255279900003,0.0
200348,-12.454576720999967,133.3630155200001,0.0
200349,-12.434092409999948,133.57589230400004,0.0
200350,-12.440372496999942,132.6986289470001,0.0
200351,-12.35227871799998,143.01524493700003,0.0
200352,-12.457035030999975,135.92735867600004,0.0
200353,-12.410184348999962,134.47208534700007,0.0
200354,-12.464819580999972,133.33047641100006,0.0
200355,-12.45102529199994,135.49946593200002,0.0
200356,-12.432417881999982,134.70457634000002,0.0
200357,-12.46455268699998,142.532669219,0.0
200358,-12.452942502999974,131.6686146830001,0.0
200359,-12.371253459999934,131.75406058600004,0.0
200360,-12.47364440299998,131.73597515900008,0.0
200361,-12.463150965999944,135.45491286900005,0.0
200362,-12.44948708499993,131.3337634930001,0.0
200363,-12.438984175999963,141.7923427620001,0.0
200364,-12.480861838999942,134.72833793100006,0.0
200365,-12.458234905999973,130.64216058400007,0.0
200366,-12.453220098999964,135.67048440500002,0.0
200367,-12.443375070999934,134.6704801400001,0.0
200368,-12.469193232999942,136.6656754380001,0.0
200369,-12.388684198999954,132.9714250410001,0.0
200370,-12.499338011999953,133.02632393200008,0.0
200371,-12.469642343999965,135.96147907400007,0.0
200372,-12.465325610999969,133.17648805200008,0.0
200373,-12.500833315999955,135.9441666570001,0.0
200374,-12.496742465999944,135.67333999700008,0.0
200375,-12.499234678999926,135.91647614300007,0.0
200376,-12.433291869999948,134.24439916900008,0.0
200377,-12.464787786999977,134.972996641,0.0
200378,-12.419165225999961,134.05327380800009,0.0
200379,-12.411536177999949,133.85890083900006,0.0
200380,-12.51168363499994,133.73337020500003,0.0
200381,-12.480475259999935,133.4009529550001,0.0
200382,-12.496125134999943,134.71947294300003,0.0
200383,-12.50497536399996,135.69378797900004,0.0
200384,-12.512024824999969,135.72617169900002,0.0
200385,-12.494757895999953,136.2172904790001,0.0
200386,-12.468808529999933,136.43843748200004,0.0
200387,-12.475593919999937,136.3949791020001,0.0
200388,-12.44624009599994,131.0729804010001,0.0
200389,-12.504318725999951,134.78503214900002,0.0
200390,-12.474189470999931,131.26250518400002,0.0
200391,-12.445327799999973,142.32902505800007,0.0
200392,-12.492788639999958,142.46036161300003,0.0
200393,-12.501543469999945,131.33521906700003,0.0
200394,-12.518534087999967,132.399991386,0.0
200395,-12.487297504999958,132.423648006,0.0
200396,-12.521146316999932,142.40942748100008,0.0
200397,-12.488002390999952,142.66900673100008,0.0
200398,-12.472699888999955,132.0933622330001,0.0
200399,-12.49084285899994,132.87833145800005,0.0
200400,-12.527524705999951,142.43080423100002,0.0
200401,-12.531201920999933,132.0157555180001,0.0
200402,-12.523744963999945,142.07010499400008,0.0
200403,-12.529871214999957,132.41748654200012,0.0
200404,-12.534738210999933,142.46172862800006,0.0
200405,-12.485912811999981,136.35205599100004,0.0
200406,-12.533192046999943,132.0412757030001,0.0
200407,-12.534534600999962,142.1455537820001,0.0
200408,-12.528308350999964,134.96158585600006,0.0
200409,-12.540688935999981,132.89360549800006,0.0
200410,-12.54008182399997,142.73580758100002,0.0
200411,-12.517182308999963,142.81031919400004,0.0
200412,-12.532959277999964,133.75215526800002,0.0
200413,-12.549517125999955,142.03835110500006,0.0
200414,-12.544765978999976,132.88004187900003,0.0
200415,-12.542364723999981,132.446097731,0.0
200416,-12.529887131999942,133.03500778900002,0.0
200417,-12.520862492999981,134.75495218100002,0.0
200418,-12.535741654999981,136.0200719070001,0.0
200419,-12.556092027999966,141.95744599600005,0.0
200420,-12.512705150999977,143.009611994,0.0
200421,-12.540913718999946,131.9525488490001,0.0
200422,-12.525298053999961,133.90902371100003,0.0
200423,-12.566985907999936,136.01527902700002,0.0
200424,-12.566950177999956,136.0221630630001,0.0
200425,-12.557662293999954,132.41501257000004,0.0
200426,-12.558090513999957,132.04591437700003,0.0
200427,-12.54746460399997,143.18689425000002,0.0
200428,-12.517698740999947,131.37917317100005,0.0
200429,-12.569495152999934,132.86038246900011,0.0
200430,-12.562179556999979,142.7747585300001,0.0
200431,-12.567568840999968,142.80072822900001,0.0
200432,-12.574398229999929,133.865726697,0.0
200433,-12.552844921999963,131.4392029070001,0.0
200434,-12.561477254999943,132.027736139,0.0
200435,-12.549324027999944,141.88215058700007,0.0
200436,-12.560206082999969,131.96771741200007,0.0
200437,-12.459170814999936,134.12862188200006,0.0
200438,-12.455456234999929,134.27531208300002,0.0
200439,-12.550578908999967,134.68734998700006,0.0
200440,-12.57642350599997,141.9994152920001,0.0
200441,-12.589029659999937,141.97000851600012,0.0
200442,-12.574491835999936,132.87941962700006,0.0
200443,-12.576441271999954,132.5266407480001,0.0
200444,-12.557188751999945,135.12526281500004,0.0
200445,-12.593331416999945,135.46760043900008,0.0
200446,-12.597219742999926,132.8839409520001,0.0
200447,-12.595632560999945,142.00331290000008,0.0
200448,-12.544580838999934,131.69838467600005,0.0
200449,-12.559419549999973,135.04647097600002,0.0
200450,-12.566042228999947,142.70546244000002,0.0
200451,-12.592145666999954,131.38089579600012,0.0
200452,-12.427307674999952,131.85366304100012,0.0
200453,-12.601388155999928,132.8796988800001,0.0
200454,-12.608649355999944,131.66128485600007,0.0
200455,-12.501457823999942,134.41771045500002,0.0
200456,-12.613770717999955,131.37671883000007,0.0
200457,-12.602967545999945,134.1117129150001,0.0
200458,-12.563374772999964,135.7349088320001,0.0
200459,-12.607254523999927,135.10397691000003,0.0
200460,-12.616597188999947,132.877291194,0.0
200461,-12.534685217999936,133.60703930900002,0.0
200462,-12.61989867699998,135.73155028300005,0.0
200463,-12.619051050999929,134.3390344510001,0.0
200464,-12.623742866999976,135.72563230100002,0.0
200465,-12.559307152999963,135.88721688100009,0.0
200466,-12.440817337999931,132.27147581100007,0.0
200467,-12.629589323999937,132.86695763000012,0.0
200468,-12.614561047999928,131.33951561100002,0.0
200469,-12.578031941999939,136.21065919900002,0.0
200470,-12.629201537999961,135.72929368200005,0.0
200471,-12.629706602999931,131.6364553400001,0.0
200472,-12.567788355999937,135.947037388,0.0
200473,-12.59158253299995,131.04525651200004,0.0
200474,-12.625423921999982,135.75405893700008,0.0
200475,-12.609133080999982,142.78634957100007,0.0
200476,-12.572034735999978,133.11830761400006,0.0
200477,-12.623747091999974,133.2239691840001,0.0
200478,-12.617593499999941,134.6578307860001,0.0
200479,-12.636789359999966,142.83943906000002,0.0
200480,-12.619926583999927,135.3701706180001,0.0
200481,-12.647915328999943,136.6776619950001,0.0
200482,-12.549272129999963,133.53163105400006,0.0
200483,-12.628100203999963,135.14226900200003,0.0
200484,-12.649902941999926,133.22275269200009,0.0
200485,-12.621364274999962,135.5095240380001,0.0
200486,-12.584184995999976,142.163071402,0.0
200487,-12.642826835999927,132.87986719600008,0.0
200488,-12.66253996699993,133.22725995300004,0.0
200489,-12.662486095999952,133.3061373260001,0.0
200490,-12.663680424999939,133.24547270900007,0.0
200491,-12.650726950999967,135.26294512000004,0.0
200492,-12.659159986999953,135.28487378800003,0.0
200493,-12.654642051999929,142.79304411700002,0.0
200494,-12.656557074999967,130.96765140000002,0.0
200495,-12.642478276999952,132.90602413400006,0.0
200496,-12.66933957799995,135.26723606300004,0.0
200497,-12.64391483199995,131.35413228000004,0.0
200498,-12.670267787999933,135.19889124000008,0.0
200499,-12.566291770999953,142.60306850100005,0.0
200500,-12.630178324999974,134.0923347910001,0.0
200501,-12.666235755999935,133.82675676200006,0.0
200502,-12.625358928999958,133.88758385900007,0.0
200503,-12.675357325999926,135.244589538,0.0
200504,-12.66773410999997,133.1743915070001,0.0
200505,-12.597339341999941,134.5794546510001,0.0
200506,-12.659237420999943,132.3224832530001,0.0
200507,-12.67400392099995,130.8963800140001,0.0
200508,-12.688405847999945,132.3250046400001,0.0
200509,-12.632002360999934,143.063975195,0.0
200510,-12.679515357999946,133.28480387700006,0.0
200511,-12.655726226999946,136.13669316300002,0.0
200512,-12.66184919799997,136.18792108800005,0.0
200513,-12.591260704999968,136.26614021300009,0.0
200514,-12.682665113999974,142.7908725970001,0.0
200515,-12.686351251999952,135.22478853100006,0.0
200516,-12.684232470999973,136.59240384100008,0.0
200517,-12.69656224399995,133.30474322700002,0.0
200518,-12.626510551999957,134.93780885900003,0.0
200519,-12.68320370999993,142.09413911500008,0.0
200520,-12.689262790999976,131.30339001900006,0.0
200521,-12.690506266999932,132.97249174400008,0.0
200522,-12.703824955999949,134.91128685400008,0.0
200523,-12.696818613999937,131.26214469700005,0.0
200524,-12.69078895299998,130.959379602,0.0
200525,-12.703413055999931,133.0258451850001,0.0
200526,-12.689223761999926,133.22361806600009,0.0
200527,-12.690383363999956,132.57051197400006,0.0
200528,-12.715833320999934,130.4074999930001,0.0
200529,-12.704569065999976,143.02092752900012,0.0
200530,-12.642373979999945,132.484058107,0.0
200531,-12.71774692899993,132.54891327100006,0.0
200532,-12.66273237799993,131.70924960500008,0.0
200533,-12.67025105199997,131.65376180700002,0.0
200534,-12.707595081999955,133.3886609650001,0.0
200535,-12.717565196999942,143.08004737600004,0.0
200536,-12.719245009999952,142.02610087200003,0.0
200537,-12.696163226999943,142.80925310800012,0.0
200538,-12.705821600999968,133.83696952000003,0.0
200539,-12.723438744999953,130.74287541400008,0.0
200540,-12.730690262999929,131.63467342,0.0
200541,-12.729309705999981,131.65018530100008,0.0
200542,-12.711772707999955,134.43305048000002,0.0
200543,-12.662156488999926,134.62366201100008,0.0
200544,-12.719375454999977,134.90812485800006,0.0
200545,-12.713597367999967,132.33441054900004,0.0
200546,-12.628379769999981,133.99013169800003,0.0
200547,-12.737190232999978,142.8152360260001,0.0
200548,-12.704570174999958,131.001339453,0.0
200549,-12.726269550999973,132.61113651300002,0.0
200550,-12.71827877499993,132.66875498800005,0.0
200551,-12.744382297999948,136.52824012700012,0.0
200552,-12.598676288999968,132.15990049800007,0.0
200553,-12.69944374499994,135.3210764800001,0.0
200554,-12.70796255199997,142.27803017500003,0.0
200555,-12.706282917999943,135.17297429200005,0.0
200556,-12.735369501999969,143.0280173870001,0.0
200557,-12.684488034999958,135.38860699500003,0.0
200558,-12.749296543999947,132.01501264900003,0.0
200559,-12.710056252999948,142.29694293500006,0.0
200560,-12.741415662999941,132.70823267000003,0.0
200561,-12.750460233999945,130.7009488440001,0.0
200562,-12.71517014699998,132.9638880880001,0.0
200563,-12.757664744999943,135.18405682200012,0.0
200564,-12.75519178099995,132.6667725320001,0.0
200565,-12.74346320199993,132.53066569600003,0.0
200566,-12.680059313999948,131.45199356000012,0.0
200567,-12.76268853299996,132.69200184500005,0.0
200568,-12.763926314999935,132.75393587400004,0.0
200569,-12.766760774999966,132.7183684160001,0.0
200570,-12.763991824999948,132.49219979200006,0.0
200571,-12.748313628999938,135.4859414230001,0.0
200572,-12.767924083999958,142.33267065100006,0.0
200573,-12.754241856999954,142.80771862300003,0.0
200574,-12.760156695999967,133.73249212300004,0.0
200575,-12.737335039999948,132.29129663100002,0.0
200576,-12.768274332999965,136.46153773600008,0.0
200577,-12.777257838999958,131.9427815990001,0.0
200578,-12.783177899999941,141.80180784900006,0.0
200579,-12.735202226999945,134.0652953560001,0.0
200580,-12.671789968999974,134.72205171300004,0.0
200581,-12.786693896999964,141.78555546400003,0.0
200582,-12.779304268999965,132.52824328500003,0.0
200583,-12.796041650999939,136.1077083240001,0.0
